index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
660382,479,6,22/02/2014,966,1,0,0,0,6797
196123,1081,1,01/04/2013,0,0,0,b,1,0
390984,272,3,29/10/2014,471,1,0,0,1,3885
505849,705,6,31/05/2014,682,1,0,0,0,6375
361678,794,5,14/11/2014,573,1,1,0,0,3847
281388,802,4,09/05/2013,0,0,0,a,0,0
297394,1103,2,02/06/2015,542,1,1,0,0,6696
92504,328,1,24/06/2013,539,1,0,0,0,4218
191815,375,1,28/07/2014,967,1,1,0,1,11564
30318,274,5,22/05/2015,1172,1,1,0,0,5396
511613,829,3,27/03/2013,944,1,1,0,1,8559
596669,45,2,21/05/2013,418,1,0,0,0,4833
266909,925,1,28/04/2014,1127,1,1,0,0,8299
501757,99,2,23/06/2015,416,1,0,0,0,4270
460898,754,4,15/01/2015,991,1,1,0,0,8933
403671,4,4,09/10/2014,1211,1,1,0,0,8672
530213,996,6,06/12/2014,588,1,0,0,0,5745
410070,20,4,23/07/2015,1076,1,0,0,0,9012
353581,828,2,04/11/2014,756,1,1,0,0,7367
159981,45,5,19/12/2014,546,1,1,0,0,6134
112755,909,2,13/05/2014,909,1,0,0,0,8289
379561,237,7,02/02/2014,0,0,0,0,0,0
515680,325,2,19/11/2013,719,1,1,0,0,7491
17817,1038,4,06/06/2013,523,1,1,0,0,5764
624766,490,2,28/05/2013,994,1,1,0,1,8149
338903,845,7,09/02/2014,0,0,0,0,0,0
613732,163,5,06/12/2013,759,1,1,0,0,7017
588903,1093,3,11/09/2013,962,1,1,0,0,8683
291776,1115,5,09/05/2014,520,1,1,0,0,7845
298736,163,7,23/11/2014,0,0,0,0,0,0
35278,602,6,01/03/2014,552,1,0,0,0,4694
126105,397,5,09/01/2015,737,1,1,0,0,6017
514089,865,1,20/10/2014,750,1,1,0,0,9361
214,932,7,24/05/2015,0,0,0,0,0,0
385943,844,6,05/04/2014,242,1,0,0,0,2404
147173,657,6,26/10/2013,531,1,0,0,0,4454
450306,612,6,04/05/2013,449,1,0,0,0,6970
644549,875,1,08/04/2013,587,1,1,0,0,6431
668643,498,4,31/10/2013,957,1,0,0,1,7215
514163,216,3,21/08/2013,656,1,0,0,1,5386
433429,1075,2,11/06/2013,1139,1,0,0,0,11494
525946,993,6,20/09/2014,562,1,0,0,0,5251
78757,151,5,16/01/2015,713,1,1,0,0,7334
678122,936,4,12/12/2013,876,1,0,0,0,6414
92621,300,7,30/03/2014,0,0,0,0,0,0
431740,458,2,19/05/2015,666,1,1,0,0,6306
222820,1065,7,28/04/2013,0,0,0,0,0,0
430229,614,5,24/07/2015,947,1,0,0,1,7355
290924,313,5,13/06/2014,748,1,0,0,0,6905
166588,771,4,04/04/2013,649,1,0,0,1,5444
534982,931,6,26/10/2013,241,1,0,0,0,1862
545997,744,3,29/05/2013,907,1,1,0,1,9890
87713,226,3,22/05/2013,770,1,0,0,0,6956
120630,391,4,13/11/2014,713,1,1,0,0,5831
299792,133,4,15/08/2013,1075,1,1,0,1,8767
52656,57,2,06/08/2013,875,1,0,0,1,6882
209549,262,5,03/05/2013,4482,1,1,0,1,28168
240329,897,1,24/11/2014,355,1,1,0,0,3716
283081,1073,6,08/03/2014,859,1,0,0,0,7711
498138,553,4,21/11/2013,585,1,1,0,0,6169
91095,23,4,23/04/2015,407,1,0,0,0,4014
414047,284,3,16/01/2013,347,1,0,0,0,3730
183009,632,1,30/12/2013,1242,1,0,0,1,10724
292155,517,4,20/03/2014,707,1,1,0,0,6524
36040,787,2,26/03/2013,1365,1,1,0,0,13051
467302,865,4,02/05/2013,786,1,1,0,0,8139
660462,893,5,19/06/2015,799,1,1,0,0,7751
447223,918,6,31/01/2015,270,1,0,0,0,2737
242975,79,3,01/07/2015,632,1,1,0,0,7286
470734,938,7,04/08/2013,0,0,0,0,1,0
176360,822,2,27/08/2013,689,1,1,0,0,7979
218810,259,5,17/05/2013,2319,1,1,0,0,10924
57186,829,3,04/02/2015,741,1,1,0,0,7523
131111,458,3,10/06/2015,556,1,0,0,0,4960
499750,918,1,07/01/2013,777,1,1,0,0,7600
8094,740,5,21/03/2014,589,1,1,0,0,7469
537033,724,6,31/05/2014,586,1,0,0,0,5350
480604,1074,5,18/10/2013,569,1,0,0,0,4679
68656,1038,6,21/03/2015,548,1,0,0,0,5944
238704,1054,4,10/07/2014,623,1,0,0,0,5371
581120,296,2,15/10/2013,641,1,0,0,1,5025
548956,303,6,18/04/2015,606,1,0,0,0,6038
79962,538,7,23/03/2014,0,0,0,0,0,0
512270,138,7,01/12/2013,0,0,0,0,0,0
297450,745,6,03/05/2014,330,1,0,0,0,3318
126,350,6,05/07/2014,553,1,0,0,0,6424
112142,268,3,03/09/2014,707,1,1,0,1,6664
572837,494,4,30/04/2015,1429,1,1,0,0,12063
505254,849,4,18/06/2015,823,1,1,0,0,7836
483016,587,3,25/12/2013,0,0,0,c,1,0
20031,417,3,01/04/2015,823,1,1,0,1,9030
583487,301,5,01/02/2013,646,1,0,0,0,5519
174764,866,1,23/09/2013,524,1,1,0,0,6893
529177,286,5,08/08/2014,440,1,1,0,1,5177
673652,563,4,26/12/2013,0,0,0,c,1,0
587463,917,6,10/01/2015,438,1,0,0,0,4567
265740,280,4,27/03/2014,479,1,0,0,0,4889
90616,853,4,17/10/2013,886,1,0,0,0,7064
591666,616,1,21/07/2014,736,1,0,0,1,6004
552079,596,7,30/06/2013,0,0,0,0,0,0
572152,312,2,01/04/2014,614,1,1,0,0,6800
114728,862,3,12/06/2013,1145,1,0,0,0,9636
528465,1113,4,02/10/2014,982,1,1,0,0,10893
265531,550,3,26/06/2013,359,1,0,0,0,4328
566895,223,1,04/08/2014,871,1,1,0,1,9208
410224,463,7,27/10/2013,0,0,0,0,0,0
484082,461,5,13/02/2015,434,1,0,0,0,4835
303126,471,1,13/05/2013,659,1,1,0,0,8096
212569,568,3,23/07/2014,347,1,0,0,0,3852
132655,616,5,17/05/2013,982,1,1,0,0,9788
686564,1024,6,23/11/2013,884,1,0,0,0,7768
258360,1024,1,16/03/2015,810,1,1,0,0,8456
520502,950,2,04/11/2014,709,1,1,0,0,7090
622316,932,4,19/03/2015,773,1,1,0,0,8066
175086,483,6,09/03/2013,206,1,0,0,0,1664
510683,308,7,15/09/2013,0,0,0,0,0,0
367389,444,1,08/09/2014,1198,1,0,0,0,9056
79557,990,1,30/03/2015,714,1,1,0,0,8780
658009,86,4,06/03/2014,784,1,1,0,0,6869
264280,814,2,03/02/2015,722,1,1,0,1,8911
497351,979,5,07/11/2014,714,1,1,0,0,7336
216749,230,4,05/02/2015,916,1,1,0,0,9476
50721,581,1,08/09/2014,607,1,0,0,0,5375
247885,739,1,27/04/2015,1010,1,1,0,0,12432
144645,407,3,16/04/2014,364,1,1,0,1,4732
178886,64,6,01/06/2013,795,1,0,0,0,8293
700335,751,3,14/05/2014,519,1,0,0,0,3429
109897,758,4,18/09/2014,674,1,1,0,0,5358
287562,760,7,09/03/2014,0,0,0,0,0,0
599788,533,5,01/05/2015,0,0,1,a,0,0
575839,470,1,15/09/2014,2271,1,1,0,0,19613
393143,12,1,04/02/2013,992,1,1,0,0,9760
124793,755,2,04/06/2013,887,1,1,0,0,9948
168665,818,2,12/08/2014,585,1,0,0,1,6476
484294,47,2,16/12/2014,1297,1,1,0,0,15833
173879,1016,7,12/04/2015,0,0,0,0,0,0
20592,370,6,24/05/2014,634,1,0,0,0,6902
685820,925,3,08/05/2013,984,1,0,0,0,6548
413346,63,2,12/11/2013,432,1,0,0,0,4265
621638,514,4,05/06/2014,694,1,1,0,0,7012
292345,580,6,10/01/2015,867,1,0,0,0,8287
211919,870,6,16/08/2014,585,1,0,0,0,5294
427790,256,7,16/11/2014,0,0,0,0,0,0
190492,644,5,15/02/2013,928,1,0,0,1,7086
363186,978,5,21/11/2014,971,1,0,0,0,7492
108939,44,6,20/12/2014,594,1,0,0,0,5567
203491,672,2,01/07/2014,1447,1,1,0,0,10425
468745,659,4,06/03/2014,805,1,1,0,0,7804
593194,256,6,17/05/2014,1080,1,0,0,0,7963
616649,988,5,21/03/2014,550,1,1,0,0,5300
530167,658,4,14/05/2015,0,0,0,a,0,0
552871,297,7,20/04/2014,0,0,0,0,0,0
632298,990,4,23/05/2013,511,1,0,0,0,4989
62847,513,4,22/01/2015,1684,1,0,0,0,13619
355451,58,4,15/08/2013,523,1,1,a,1,6210
696054,1032,4,24/04/2014,918,1,0,0,0,7170
300540,190,4,13/02/2014,573,1,0,0,0,5238
301027,930,6,08/02/2014,1279,1,0,0,0,7525
45192,345,4,18/07/2013,578,1,1,0,0,6094
429197,138,6,27/04/2013,251,1,0,0,0,1921
265216,899,4,04/09/2014,550,1,1,0,0,5995
265571,143,5,01/05/2015,0,0,1,a,0,0
54466,513,3,09/04/2014,1773,1,0,0,0,14138
247228,393,2,28/04/2015,601,1,1,0,0,6639
147396,869,5,26/07/2013,631,1,0,0,1,5530
487335,1033,2,26/08/2014,1161,1,0,0,0,11147
444511,288,4,30/05/2013,0,0,1,a,1,0
463901,593,2,05/02/2013,1226,1,1,0,0,10958
270869,274,4,23/07/2015,1260,1,0,0,0,7089
481389,962,3,23/01/2013,877,1,1,0,0,7544
403779,349,5,01/03/2013,0,0,0,0,0,0
561213,711,6,07/09/2013,384,1,0,0,0,4282
117946,349,1,01/06/2015,979,1,1,0,0,10143
408662,954,6,18/04/2015,854,1,0,0,0,6743
699349,767,2,28/01/2014,563,1,0,0,0,4700
150517,953,6,31/08/2013,296,1,0,0,0,2716
650989,389,4,28/08/2014,1206,1,0,0,0,9093
327239,453,7,27/04/2014,402,1,0,0,0,3287
241285,100,4,02/01/2014,645,1,0,0,1,5798
274021,772,3,17/04/2013,332,1,0,0,0,2485
297608,648,6,01/06/2013,613,1,0,0,0,6149
174942,903,1,22/07/2013,832,1,0,0,0,6818
458285,446,2,17/12/2013,957,1,1,0,0,10111
248371,177,5,19/12/2014,555,1,1,0,0,6201
678412,658,4,30/05/2013,0,0,1,a,0,0
666417,693,3,20/02/2013,537,1,1,0,0,7235
247145,735,4,04/09/2014,588,1,1,0,0,5787
598444,670,3,13/11/2013,610,1,0,0,0,4977
159817,418,2,04/11/2014,675,1,1,0,0,7533
133002,781,1,14/01/2013,666,1,0,0,0,4705
79766,225,7,07/04/2013,0,0,0,0,0,0
615745,996,4,14/03/2013,608,1,0,0,0,4703
246506,219,2,05/11/2013,452,1,1,0,0,3691
567282,181,7,02/06/2013,0,0,0,0,0,0
31667,988,6,30/05/2015,677,1,0,0,0,5600
105242,146,3,20/11/2013,700,1,1,0,0,7458
357845,184,7,31/08/2014,0,0,0,0,0,0
132444,1027,6,18/05/2013,1733,1,0,0,0,13816
152332,202,2,12/08/2014,450,1,0,0,1,5012
139781,625,3,18/12/2013,901,1,1,0,0,10453
553804,487,6,04/10/2014,815,1,0,0,0,7994
385708,23,2,02/04/2013,492,1,0,0,1,5132
44292,1015,6,04/07/2015,418,1,0,0,0,4434
301137,639,3,27/11/2013,465,1,0,0,0,4591
696248,544,5,05/07/2013,2005,1,1,0,0,15109
656600,752,6,21/12/2013,464,1,0,0,0,4134
237583,697,6,15/11/2014,1033,1,0,0,0,9250
81671,922,7,05/07/2015,0,0,0,0,0,0
639262,345,1,04/05/2015,650,1,1,0,0,6725
399404,314,4,04/04/2013,579,1,0,0,1,4918
225156,364,6,31/08/2013,488,1,0,0,0,4170
651182,779,4,16/07/2015,687,1,1,0,1,5705
34348,659,5,24/01/2014,710,1,1,0,0,6358
435684,201,1,15/04/2013,309,1,0,0,0,3321
57402,796,5,26/12/2014,0,0,0,c,1,0
645008,435,3,01/01/2014,0,0,0,a,1,0
451075,685,3,03/04/2013,684,1,0,0,1,6159
645761,889,2,08/01/2013,526,1,1,0,0,5163
236814,847,5,31/01/2014,1201,1,0,0,0,10301
15970,763,4,19/12/2013,801,1,1,0,0,8487
628302,289,5,14/03/2014,532,1,0,0,0,5330
637847,200,5,24/04/2015,855,1,0,0,0,7476
12281,958,2,05/05/2015,626,1,1,0,0,5136
511220,904,3,25/09/2013,456,1,1,0,0,4972
399695,876,2,04/02/2014,1490,1,1,0,1,13722
596751,635,7,12/10/2014,0,0,0,0,0,0
42959,547,2,24/12/2013,347,1,0,0,1,4188
354220,1075,2,04/03/2014,1099,1,1,0,0,11702
421060,19,3,04/06/2014,682,1,1,0,0,7143
587903,706,2,03/03/2015,541,1,1,0,0,6750
292060,1111,6,24/01/2015,157,1,0,0,0,1675
174008,287,6,16/02/2013,870,1,0,0,0,8770
372719,934,5,21/11/2014,694,1,0,0,0,7448
266654,339,2,31/03/2015,670,1,1,0,1,9207
49384,1069,5,19/12/2014,1010,1,1,0,0,10215
480391,1041,5,13/03/2015,568,1,0,0,0,5251
12443,347,7,13/04/2014,0,0,0,0,0,0
589023,926,6,18/05/2013,542,1,0,0,0,5628
141258,139,4,21/03/2013,573,1,1,0,0,6011
479648,118,7,15/02/2015,0,0,0,0,0,0
391461,480,7,31/05/2015,0,0,0,0,0,0
508117,597,7,17/02/2013,0,0,0,0,0,0
605217,663,5,22/11/2013,575,1,1,0,0,5578
58174,244,6,04/01/2014,539,1,0,0,0,4717
592766,243,7,24/05/2015,0,0,0,0,0,0
173165,593,4,06/02/2014,1404,1,1,0,0,12256
353004,1014,7,17/08/2014,0,0,0,0,0,0
150107,328,6,13/04/2013,305,1,0,0,0,2565
119244,467,4,21/02/2013,1545,1,1,0,0,12798
205169,596,3,17/04/2013,577,1,0,0,0,3980
24053,581,2,14/10/2014,569,1,0,0,0,4598
118725,525,6,02/05/2015,1005,1,0,0,0,9099
74622,1030,1,18/03/2013,378,1,1,0,0,4115
693778,859,5,18/10/2013,690,1,0,0,0,6166
274856,870,7,24/02/2013,0,0,0,0,0,0
337705,1079,4,09/05/2013,0,0,0,a,0,0
122525,377,6,27/12/2014,1059,1,0,0,0,7830
57962,864,7,22/03/2015,0,0,0,0,0,0
114579,1068,5,18/01/2013,226,1,0,0,0,2770
278870,1052,4,13/11/2014,759,1,1,0,0,7396
407267,675,2,27/08/2013,446,1,1,0,1,4138
384652,412,6,17/01/2015,898,1,0,0,0,11189
654989,512,2,19/11/2013,1382,1,1,0,0,8285
336041,737,3,14/05/2014,789,1,0,0,0,5505
45189,838,6,20/12/2014,882,1,0,0,0,8859
499027,99,7,05/07/2015,0,0,0,0,0,0
551952,626,5,04/04/2014,930,1,1,0,0,9797
19833,710,3,25/12/2013,0,0,0,c,1,0
77746,666,3,03/04/2013,564,1,0,0,1,5247
92661,701,4,11/04/2013,662,1,1,0,0,7001
436899,955,7,21/04/2013,0,0,0,0,0,0
685340,119,4,08/01/2015,625,1,1,0,0,6542
228801,314,4,28/11/2013,609,1,0,0,0,5715
351316,151,1,02/06/2014,894,1,1,0,1,10541
624498,1005,2,22/04/2014,1101,1,0,0,1,8359
338222,258,4,09/07/2015,527,1,0,0,0,5896
573358,648,2,12/05/2015,565,1,0,0,0,5256
80214,83,1,28/01/2013,334,1,0,0,0,3324
423225,56,4,16/07/2015,572,1,1,0,0,7339
400027,1077,1,20/01/2014,641,1,1,0,0,6334
511315,463,3,03/12/2014,1148,1,1,0,0,7283
98194,173,5,04/04/2014,1123,1,1,0,0,9230
334696,497,1,02/03/2015,1286,1,1,0,0,12139
351905,799,3,04/12/2013,994,1,1,0,0,11717
100357,1027,7,05/07/2015,0,0,0,0,0,0
674543,831,5,17/10/2014,1298,1,0,0,1,9380
438718,769,4,04/04/2013,2652,1,0,0,1,9309
576396,1016,7,10/11/2013,0,0,0,0,0,0
362693,555,3,23/01/2013,489,1,1,0,0,5198
484719,375,3,29/04/2015,884,1,1,0,0,8810
222863,755,3,19/11/2014,824,1,0,0,0,8135
273179,437,1,01/04/2013,0,0,0,b,1,0
159101,479,7,29/12/2013,0,0,0,0,0,0
565302,619,4,31/10/2013,587,1,0,0,1,5358
5497,1004,5,28/06/2013,452,1,0,0,0,4363
645187,1050,6,16/02/2013,487,1,0,0,0,5818
103500,1054,2,30/07/2013,702,1,1,0,1,8240
346684,979,2,09/09/2014,550,1,0,0,0,4788
503316,110,5,15/02/2013,559,1,0,0,0,4431
655971,408,5,04/04/2014,474,1,1,0,0,5230
462507,319,5,15/05/2015,1029,1,0,0,1,8949
649974,364,5,29/03/2013,0,0,1,b,1,0
429316,408,7,08/12/2013,0,0,0,0,0,0
631282,439,5,09/08/2013,791,1,0,0,0,6077
317514,426,4,02/01/2014,520,1,0,0,1,3753
587778,1032,4,02/04/2015,1367,1,1,0,1,15379
516357,582,4,05/03/2015,898,1,1,0,0,8129
709107,208,6,06/06/2015,418,1,0,0,0,4327
672216,762,3,05/06/2013,313,1,1,0,0,3168
54848,991,7,13/04/2014,0,0,0,0,0,0
421336,691,3,09/01/2013,604,1,1,0,0,7741
313439,1115,7,26/07/2015,0,0,0,0,0,0
173056,954,6,16/05/2015,823,1,0,0,0,6890
35519,866,1,05/05/2014,636,1,1,0,0,8922
252707,241,1,02/09/2013,732,1,0,0,1,6356
425617,910,5,14/06/2013,567,1,0,0,0,5545
709341,699,7,29/09/2013,0,0,0,0,0,0
286732,280,3,28/08/2013,468,1,1,0,1,5348
340788,329,6,21/06/2014,398,1,0,0,0,3888
671561,347,2,08/04/2014,340,1,0,0,0,4114
394206,399,6,10/08/2013,501,1,0,0,0,4542
378746,365,5,12/04/2013,615,1,1,0,0,7864
676628,201,7,24/02/2013,0,0,0,0,0,0
548867,467,6,24/01/2015,1231,1,0,0,0,9390
667532,622,2,05/11/2013,475,1,1,0,0,5114
209313,504,7,10/05/2015,0,0,0,0,0,0
57637,847,5,12/07/2013,844,1,0,0,0,8279
163129,336,1,27/04/2015,2182,1,1,0,0,16580
348017,163,7,27/07/2014,0,0,0,0,0,0
461182,509,1,27/01/2014,439,1,0,0,0,4203
6973,484,7,08/03/2015,0,0,0,0,0,0
165208,515,6,03/05/2014,890,1,0,0,0,8315
147474,555,6,18/05/2013,535,1,0,0,0,4824
510457,850,4,02/01/2014,607,1,0,0,1,5157
210256,754,1,25/08/2014,931,1,0,0,1,6979
420614,677,2,13/05/2014,549,1,0,0,0,5752
405935,260,4,18/12/2014,920,1,1,0,0,9442
348455,983,7,29/12/2013,0,0,0,0,0,0
430586,201,7,13/07/2014,0,0,0,0,0,0
706395,168,3,16/01/2013,448,1,0,0,0,3948
607703,82,7,21/07/2013,0,0,0,0,0,0
246515,224,6,03/08/2013,439,1,0,0,0,5252
535778,866,7,12/05/2013,0,0,0,0,0,0
576007,1035,2,12/11/2013,586,1,0,0,0,4736
182833,494,4,08/01/2015,1117,1,1,0,0,10864
259620,741,5,10/07/2015,944,1,0,0,0,8462
602575,554,3,22/10/2014,602,1,1,0,1,5715
100561,166,4,27/06/2013,727,1,0,0,0,5382
347584,369,6,25/01/2014,648,1,0,0,0,7475
400579,913,7,25/01/2015,0,0,0,0,0,0
403911,42,1,24/11/2014,1338,1,1,0,0,11321
366315,288,6,21/03/2015,413,1,0,0,0,4442
535451,58,4,29/05/2014,0,0,0,a,0,0
532401,715,1,10/11/2014,858,1,1,0,0,9896
310938,683,1,10/06/2013,937,1,0,0,0,8974
65329,423,7,06/04/2014,2298,1,0,0,0,14842
362449,965,7,06/01/2013,0,0,0,0,1,0
618786,877,7,11/08/2013,0,0,0,0,0,0
670838,1,4,01/01/2015,0,0,0,a,1,0
238583,464,6,14/06/2014,1707,1,0,0,0,13736
264421,160,6,06/09/2014,527,1,0,0,0,5257
14886,354,1,25/03/2013,920,1,1,0,1,10758
520001,448,4,14/03/2013,690,1,0,0,0,6781
486393,63,5,28/11/2014,848,1,1,0,0,9328
166400,1099,6,01/06/2013,1096,1,0,0,0,7580
655805,898,3,05/06/2013,778,1,1,0,0,6998
627545,1040,7,22/12/2013,0,0,0,0,0,0
667993,237,6,23/08/2014,418,1,0,0,0,3718
420762,717,5,07/06/2013,569,1,1,0,0,6024
211091,293,1,10/02/2014,796,1,0,0,0,6550
484818,153,4,30/07/2015,600,1,1,0,1,6824
606389,399,3,28/05/2014,610,1,0,0,0,5675
332634,984,5,08/11/2013,775,1,1,0,0,6751
458647,794,2,06/05/2014,525,1,1,0,0,3351
709183,727,1,20/05/2013,0,0,0,a,0,0
184022,799,6,24/01/2015,716,1,0,0,0,7470
217847,748,7,04/01/2015,0,0,0,0,0,0
564269,450,3,04/06/2014,1034,1,1,0,0,9208
640884,593,6,15/02/2014,935,1,0,0,0,7087
49952,140,3,31/07/2013,1040,1,1,0,1,10021
386921,845,7,06/04/2014,0,0,0,0,0,0
65479,74,3,27/05/2015,768,1,0,0,0,5810
558669,672,5,21/11/2014,1328,1,0,0,0,7916
331847,740,4,17/04/2014,613,1,1,0,1,6844
419172,877,4,23/05/2013,857,1,0,0,0,5750
54091,284,5,06/09/2013,340,1,0,0,1,3514
209872,478,5,01/05/2015,0,0,1,a,0,0
480245,411,3,19/02/2014,663,1,1,0,0,8047
154032,711,7,14/06/2015,0,0,0,0,0,0
398555,22,1,06/05/2013,523,1,0,0,0,4660
396472,722,5,31/10/2014,1731,1,0,0,1,11464
640826,393,5,12/12/2014,512,1,0,0,0,5388
410602,14,1,03/11/2014,834,1,1,0,0,8239
185260,563,4,26/09/2013,698,1,1,0,0,5561
401632,150,7,06/01/2013,0,0,0,0,0,0
286426,218,1,23/12/2013,1104,1,0,0,1,12354
322672,1107,6,30/03/2013,924,1,0,0,0,9867
159881,971,2,11/03/2014,750,1,0,0,0,6210
510341,605,5,08/05/2015,592,1,1,0,0,7250
694598,1056,3,20/11/2013,281,1,1,0,0,3049
666402,714,4,28/05/2015,288,1,0,0,1,4044
697290,242,7,24/05/2015,0,0,0,0,0,0
675437,435,2,29/10/2013,389,1,0,0,1,3335
551647,157,7,27/04/2014,0,0,0,0,0,0
636103,913,1,28/07/2014,1397,1,1,0,1,12743
500743,387,3,10/09/2014,979,1,0,0,0,6998
274846,676,2,11/06/2013,1572,1,0,0,0,6847
359649,939,4,03/10/2013,0,0,0,a,0,0
574917,1114,5,17/10/2014,2905,1,0,0,1,17916
64461,798,4,19/02/2015,931,1,1,0,1,7931
91770,637,6,12/04/2014,532,1,0,0,0,6114
662316,167,6,01/06/2013,632,1,0,0,0,5024
618039,298,1,14/04/2014,878,1,1,0,1,10398
202209,1023,3,03/09/2014,580,1,1,0,0,6079
400916,207,1,16/06/2014,1706,1,1,0,0,16720
69872,543,2,10/06/2014,216,1,0,0,0,3031
274613,742,6,11/07/2015,817,1,0,0,0,7617
98189,71,3,05/11/2014,808,1,1,0,0,10303
159585,78,6,14/03/2015,456,1,0,0,0,3656
599692,671,5,11/01/2013,598,1,1,0,0,7239
281331,1003,7,17/03/2013,0,0,0,0,0,0
587341,718,7,04/08/2013,0,0,0,0,1,0
306828,913,7,08/12/2013,0,0,0,0,0,0
347298,294,4,18/07/2013,794,1,1,0,1,6170
53477,977,1,14/01/2013,490,1,0,0,0,4071
656158,550,7,06/10/2013,0,0,0,0,0,0
229902,887,7,26/07/2015,0,0,0,0,0,0
622196,589,2,06/01/2015,667,1,1,0,1,7088
476121,774,6,07/09/2013,462,1,0,0,0,4033
526438,774,2,19/11/2013,796,1,1,0,0,7206
159041,748,1,08/06/2015,458,1,0,0,0,4496
601548,134,5,06/02/2015,469,1,1,0,1,4954
29917,101,7,19/04/2015,0,0,0,0,0,0
592894,390,7,02/02/2014,0,0,0,0,0,0
34861,104,4,01/01/2015,0,0,0,a,1,0
159905,414,7,17/05/2015,0,0,0,0,0,0
237347,653,1,14/01/2013,458,1,0,0,0,4250
323602,1058,1,13/01/2014,644,1,0,0,0,5453
131536,90,6,06/06/2015,1035,1,0,0,0,7121
267360,227,5,31/10/2014,737,1,0,0,0,6962
701746,389,5,08/08/2014,1263,1,1,0,1,11056
682556,484,5,28/06/2013,839,1,0,0,1,8144
271199,498,1,16/12/2013,1081,1,1,0,0,12575
586735,79,4,26/06/2014,442,1,0,0,0,3951
466865,706,2,14/05/2013,517,1,1,0,0,6732
65200,590,6,14/12/2013,506,1,0,0,0,5204
457646,1014,7,23/02/2014,0,0,0,0,0,0
599661,456,1,23/09/2013,1157,1,1,0,0,10182
673818,418,4,14/03/2013,497,1,0,0,0,4108
79199,130,6,02/03/2013,501,1,0,0,0,4996
416092,307,3,23/04/2014,233,1,0,0,1,1862
320147,972,7,14/09/2014,0,0,0,0,0,0
598367,35,1,20/10/2014,874,1,1,0,0,9652
510598,726,2,02/12/2014,1442,1,1,0,0,15943
374350,6,3,03/04/2013,757,1,0,0,1,6246
543690,1078,5,19/12/2014,748,1,1,0,0,8716
26584,703,5,25/01/2013,398,1,1,0,0,3838
111523,366,6,01/11/2014,467,1,0,0,0,4209
195487,344,2,26/05/2015,1215,1,0,0,0,8634
214814,843,4,17/01/2013,988,1,0,0,0,7218
183891,519,2,11/11/2014,505,1,1,0,0,5581
488070,481,4,26/02/2015,471,1,0,0,0,4200
691957,684,1,23/12/2013,1111,1,0,0,1,10599
112777,908,6,21/03/2015,185,1,0,0,0,1734
535438,479,1,07/10/2013,1838,1,1,0,0,15646
233810,824,7,05/10/2014,0,0,0,0,0,0
638426,634,3,22/10/2014,679,1,1,0,1,6303
103195,1042,2,08/04/2014,543,1,0,0,0,4173
332575,692,6,25/05/2013,497,1,0,0,0,4475
61001,620,1,30/12/2013,813,1,0,0,1,7678
229974,61,3,07/08/2013,464,1,0,0,1,3995
621458,930,3,13/08/2014,925,1,0,0,1,5228
388943,902,3,31/07/2013,726,1,1,0,1,9074
355744,45,2,06/08/2013,311,1,0,0,1,3635
335742,794,3,11/12/2013,563,1,0,0,0,4645
184194,27,7,04/01/2015,0,0,0,0,0,0
617559,468,7,03/11/2013,0,0,0,0,0,0
13117,817,3,14/08/2013,3999,1,1,0,0,27084
153196,749,3,17/04/2013,596,1,0,0,0,4325
303223,698,1,20/04/2015,2139,1,0,0,0,16556
658095,990,5,27/02/2015,649,1,0,0,0,5003
312566,1021,4,26/02/2015,965,1,0,0,0,7251
302198,739,4,05/06/2014,830,1,1,0,0,8664
636184,442,4,03/10/2013,0,0,0,a,0,0
468294,729,2,13/05/2014,1016,1,0,0,0,8865
272519,1088,2,15/01/2013,416,1,0,0,0,3800
186420,120,6,11/10/2014,576,1,0,0,0,6122
369934,770,1,13/01/2014,729,1,0,0,0,5749
419574,881,2,21/07/2015,550,1,0,0,1,4074
44540,686,3,09/04/2014,572,1,0,0,0,5881
413968,165,6,25/01/2014,322,1,0,0,0,2843
516234,825,7,01/12/2013,0,0,0,0,0,0
676387,928,7,03/02/2013,0,0,0,0,0,0
244269,288,6,25/05/2013,329,1,0,0,0,2890
595750,845,2,18/06/2013,341,1,1,0,0,4623
136517,1050,6,05/01/2013,453,1,0,0,1,5609
412400,233,5,31/07/2015,1148,1,1,0,1,11920
640601,990,5,31/10/2014,0,0,0,a,1,0
290545,660,3,01/07/2015,560,1,1,0,0,5720
139874,279,7,01/02/2015,0,0,0,0,0,0
588460,368,7,29/06/2014,0,0,0,0,0,0
224806,281,7,18/08/2013,0,0,0,0,0,0
621612,1021,3,22/07/2015,981,1,0,0,1,7708
229085,1034,3,24/09/2014,655,1,0,0,0,5089
147567,304,2,24/09/2013,1117,1,1,0,0,8122
222059,319,1,30/12/2013,1191,1,0,0,1,10332
185803,644,5,22/02/2013,1030,1,1,0,0,8791
453166,830,3,08/10/2014,688,1,1,0,0,6938
132170,719,7,23/02/2014,0,0,0,0,0,0
679859,276,7,03/05/2015,0,0,0,0,0,0
623508,572,2,03/06/2014,614,1,1,0,0,6799
600410,488,5,20/03/2015,413,1,1,0,0,3948
327512,23,7,12/07/2015,0,0,0,0,0,0
65276,160,3,06/03/2013,528,1,1,0,0,6169
518416,72,2,30/04/2013,677,1,1,0,0,7867
